Customer_ID,OrderCount,TotalRevenue,Recency_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
12898,2,296.21000000000004,463,1,2,2,122,Lost
12899,1,366.4,413,1,1,2,112,Lost
12900,1,340.33,421,1,1,2,112,Lost
12901,28,17654.54,8,5,5,5,555,Champions
12902,1,138.68,264,2,1,1,211,Lost
12903,1,833.53,428,1,1,3,113,Lost
12904,2,496.06,17,5,2,2,522,Potential Loyalists
12905,2,1018.42,576,1,2,3,123,Lost
12906,5,2919.81,11,5,4,5,545,Champions
12907,2,508.91,395,2,2,2,222,Lost
12908,5,1776.0,175,3,4,4,344,Champions
12909,8,3103.19,39,4,4,5,445,Champions
12910,13,5796.52,22,4,5,5,455,Champions
12911,1,1651.72,551,1,1,4,114,Lost
12912,5,1662.3,2,5,4,4,544,Champions
12913,13,6283.24,4,5,5,5,555,Champions
12914,1,223.98,400,2,1,1,211,Lost
12915,4,975.1,148,3,3,3,333,Loyal Customers
12916,7,4479.73,138,3,4,5,345,Champions
12917,6,4359.2,127,3,4,5,345,Champions
12918,1,10953.5,625,1,1,5,115,Lost
12919,6,1335.19,7,5,4,4,544,Champions
12920,4,486.64,16,5,3,2,532,Potential Loyalists
12921,74,35233.24,8,5,5,5,555,Champions
12922,1,405.38,160,3,1,2,312,At Risk
12923,3,770.42,63,3,3,3,333,Loyal Customers
12924,12,2469.4,87,3,5,4,354,Champions
12925,3,729.3299999999999,4,5,3,3,533,Loyal Customers
12926,4,1523.97,410,1,3,4,134,Loyal Customers
12927,1,197.31,394,2,1,1,211,Lost
12928,12,4304.89,34,4,5,5,455,Champions
12929,1,117.85,311,2,1,1,211,Lost
12930,2,415.8,77,3,2,2,322,At Risk
12931,57,92347.34,21,4,5,5,455,Champions
12932,8,1698.56,538,1,4,4,144,Champions
12933,8,1636.6299999999999,23,4,4,4,444,Champions
12934,1,181.65,736,1,1,1,111,Lost
12935,15,4243.86,1,5,5,5,555,Champions
12936,4,1063.9,16,5,3,3,533,Loyal Customers
12937,9,3097.61,14,5,5,5,555,Champions
12938,1,114.14,25,4,1,1,411,Potential Loyalists
12939,20,25264.8,63,3,5,5,355,Champions
12940,2,899.69,54,4,2,3,423,Potential Loyalists
12941,1,377.49,723,1,1,2,112,Lost
12942,3,675.6,130,3,3,3,333,Loyal Customers
12943,2,496.5,557,1,2,2,122,Lost
12944,2,604.51,35,4,2,2,422,Potential Loyalists
12945,2,900.11,287,2,2,3,223,Lost
12946,1,324.45,436,1,1,2,112,Lost
12947,6,1603.99,143,3,4,4,344,Champions
12948,9,2317.43,15,5,5,4,554,Champions
12949,22,15526.7,30,4,5,5,455,Champions
12950,3,1843.0,1,5,3,4,534,Loyal Customers
12951,15,3213.7200000000003,8,5,5,5,555,Champions
12952,4,1387.79,5,5,3,4,534,Loyal Customers
12953,2,828.8100000000001,9,5,2,3,523,Potential Loyalists
12954,1,162.45,638,1,1,1,111,Lost
12955,11,4757.16,0,5,5,5,555,Champions
12956,4,521.89,305,2,3,2,232,Lost
12957,13,8706.97,9,5,5,5,555,Champions
12958,2,467.34,399,2,2,2,222,Lost
12959,1,150.95,483,1,1,1,111,Lost
12960,4,1322.07,413,1,3,4,134,Loyal Customers
12961,1,211.99,378,2,1,1,211,Lost
12962,2,266.39,6,5,2,1,521,Potential Loyalists
12963,12,3235.79,7,5,5,5,555,Champions
12964,1,132.24,436,1,1,1,111,Lost
12965,1,769.8100000000001,88,3,1,3,313,At Risk
12966,1,160.18,9,5,1,1,511,Potential Loyalists
12967,3,2938.52,357,2,3,5,235,Loyal Customers
12968,1,135.95,111,3,1,1,311,At Risk
12969,1,122.45,602,1,1,1,111,Lost
12970,10,1453.6,6,5,5,4,554,Champions
12971,116,15704.6,3,5,5,5,555,Champions
12972,4,1161.2,413,1,3,3,133,Loyal Customers
12973,1,385.55,413,1,1,2,112,Lost
12974,2,408.95,197,2,2,2,222,Lost
12975,6,2100.09,436,1,4,4,144,Champions
12976,8,3156.38,211,2,4,5,245,Champions
12977,4,513.88,155,3,3,2,332,At Risk
12978,5,2502.82,384,2,4,4,244,Champions
12979,1,517.7,728,1,1,2,112,Lost
12980,21,16245.78,157,3,5,5,355,Champions
12981,2,372.21999999999997,29,4,2,2,422,Potential Loyalists
12982,8,2744.81,242,2,4,4,244,Champions
12983,1,490.08000000000004,597,1,1,2,112,Lost
12984,1,97.5,18,5,1,1,511,Potential Loyalists
12985,2,1239.38,0,5,2,4,524,Potential Loyalists
12986,10,2729.84,428,1,5,4,154,Champions
12987,5,1312.21,73,3,4,4,344,Champions
12988,1,505.82,291,2,1,2,212,Lost
12989,33,13551.75,2,5,5,5,555,Champions
12990,7,955.5,30,4,4,3,443,Loyal Customers
12991,3,764.82,22,4,3,3,433,Loyal Customers
12992,1,93.35000000000001,724,1,1,1,111,Lost
12993,8,1259.6299999999999,22,4,4,4,444,Champions
12994,3,974.4200000000001,3,5,3,3,533,Loyal Customers
12995,1,211.32,84,3,1,1,311,At Risk
12996,1,355.5,375,2,1,2,212,Lost
12997,8,2110.91,21,4,4,4,444,Champions
12998,3,920.08,492,1,3,3,133,Loyal Customers
12999,3,455.88,195,2,3,2,232,Lost
13000,4,1032.5,106,3,3,3,333,Loyal Customers
13001,33,24042.65,3,5,5,5,555,Champions
13002,3,414.13,317,2,3,2,232,Lost
13003,3,149.05,105,3,3,1,331,At Risk
13004,36,11650.85,11,5,5,5,555,Champions
13005,4,999.68,173,3,3,3,333,Loyal Customers
13006,1,81.57,55,4,1,1,411,Potential Loyalists
13007,1,175.25,579,1,1,1,111,Lost
13008,3,612.13,322,2,3,3,233,Loyal Customers
13009,1,234.0,672,1,1,1,111,Lost
13010,2,330.12,373,2,2,2,222,Lost
13011,1,50.550000000000004,371,2,1,1,211,Lost
13012,11,2957.83,8,5,5,5,555,Champions
13013,29,11097.43,0,5,5,5,555,Champions
13014,11,5381.08,10,5,5,5,555,Champions
13015,11,6579.78,52,4,5,5,455,Champions
13016,3,789.89,72,3,3,3,333,Loyal Customers
13017,1,204.0,6,5,1,1,511,Potential Loyalists
13018,35,9763.16,15,5,5,5,555,Champions
13019,6,1229.95,378,2,4,4,244,Champions
13020,2,618.96,562,1,2,3,123,Lost
13021,17,4887.24,3,5,5,5,555,Champions
13022,1,65.3,429,1,1,1,111,Lost
13023,3,1449.03,63,3,3,4,334,Loyal Customers
13024,2,555.87,470,1,2,2,122,Lost
13025,1,323.39,731,1,1,2,112,Lost
13026,9,1733.08,0,5,5,4,554,Champions
13027,19,17239.2,113,3,5,5,355,Champions
13028,2,661.3199999999999,22,4,2,3,423,Potential Loyalists
13029,5,1927.3,30,4,4,4,444,Champions
13030,2,752.4399999999999,10,5,2,3,523,Potential Loyalists
13031,5,3292.84,406,2,4,5,245,Champions
13032,9,2815.96,51,4,5,4,454,Champions
13033,2,220.55,356,2,2,1,221,Lost
13034,3,756.82,54,4,3,3,433,Loyal Customers
13035,3,1364.2,73,3,3,4,334,Loyal Customers
13036,1,307.1,684,1,1,2,112,Lost
13037,12,3914.9500000000003,137,3,5,5,355,Champions
13038,3,908.46,79,3,3,3,333,Loyal Customers
13039,4,1010.73,583,1,3,3,133,Loyal Customers
13040,2,676.99,8,5,2,3,523,Potential Loyalists
13041,4,799.13,450,1,3,3,133,Loyal Customers
13042,3,1488.59,597,1,3,4,134,Loyal Customers
13043,1,516.42,272,2,1,2,212,Lost
13044,11,4848.05,290,2,5,5,255,Champions
13045,3,808.92,98,3,3,3,333,Loyal Customers
13046,3,949.25,30,4,3,3,433,Loyal Customers
13047,24,8428.53,31,4,5,5,455,Champions
13048,9,4049.13,13,5,5,5,555,Champions
13049,4,1408.24,63,3,3,4,334,Loyal Customers
13050,35,11986.52,14,5,5,5,555,Champions
13051,2,155.8,578,1,2,1,121,Lost
13052,7,3119.33,211,2,4,5,245,Champions
13053,1,127.65,621,1,1,1,111,Lost
13055,4,2321.11,77,3,3,4,334,Loyal Customers
13056,1,209.48,550,1,1,1,111,Lost
13057,3,709.59,529,1,3,3,133,Loyal Customers
13058,3,271.40000000000003,24,4,3,1,431,Potential Loyalists
13059,10,2291.77,249,2,5,4,254,Champions
13060,1,307.53,253,2,1,2,212,Lost
13061,1,248.61,71,3,1,1,311,At Risk
13062,1,346.98,190,2,1,2,212,Lost
13063,1,188.4,480,1,1,1,111,Lost
13064,6,1666.8400000000001,12,5,4,4,544,Champions
13065,5,1055.05,372,2,4,3,243,Loyal Customers
13066,2,470.8,23,4,2,2,422,Potential Loyalists
13067,3,508.51,81,3,3,2,332,At Risk
13068,2,344.0,9,5,2,2,522,Potential Loyalists
13069,38,9284.45,0,5,5,5,555,Champions
13070,4,751.7,191,2,3,3,233,Loyal Customers
13071,1,129.22,611,1,1,1,111,Lost
13072,1,177.15,266,2,1,1,211,Lost
13073,2,418.08,410,1,2,2,122,Lost
13074,4,1378.74,510,1,3,4,134,Loyal Customers
13075,1,919.61,129,3,1,3,313,At Risk
13076,1,135.4,457,1,1,1,111,Lost
13077,11,2740.65,0,5,5,4,554,Champions
13078,57,29018.06,2,5,5,5,555,Champions
13079,6,419.18,3,5,4,2,542,Potential Loyalists
13080,4,280.73,178,3,3,1,331,At Risk
13081,28,56838.37,11,5,5,5,555,Champions
13082,21,7335.75,125,3,5,5,355,Champions
13083,3,395.43,3,5,3,2,532,Potential Loyalists
13084,1,122.39999999999999,491,1,1,1,111,Lost
13085,8,2433.28,157,3,4,4,344,Champions
13086,1,439.33000000000004,382,2,1,2,212,Lost
13087,1,313.64,725,1,1,2,112,Lost
13088,1,236.11,416,1,1,1,111,Lost
13089,203,113416.91,2,5,5,5,555,Champions
13090,24,13091.74,8,5,5,5,555,Champions
13091,3,2321.82,27,4,3,4,434,Loyal Customers
13092,12,2140.28,70,3,5,4,354,Champions
13093,55,54144.25,275,2,5,5,255,Champions
13094,13,2209.44,20,4,5,4,454,Champions
13095,1,74.39999999999999,70,3,1,1,311,At Risk
13096,1,419.70000000000005,393,2,1,2,212,Lost
13097,28,13324.1,32,4,5,5,455,Champions
13098,28,28882.44,0,5,5,5,555,Champions
13099,1,207.35999999999999,98,3,1,1,311,At Risk
13101,4,695.4,233,2,3,3,233,Loyal Customers
13102,37,11380.1,0,5,5,5,555,Champions
13103,3,709.64,39,4,3,3,433,Loyal Customers
13104,9,1709.1,2,5,5,4,554,Champions
13105,1,72.0,435,1,1,1,111,Lost
13106,2,603.46,132,3,2,2,322,At Risk
13107,9,5253.07,43,4,5,5,455,Champions
13108,2,748.46,372,2,2,3,223,Lost
13109,3,1134.03,59,3,3,3,333,Loyal Customers
13110,12,2957.4700000000003,30,4,5,5,455,Champions
13111,1,321.88000000000005,718,1,1,2,112,Lost
13112,1,20.6,540,1,1,1,111,Lost
13113,37,18230.07,0,5,5,5,555,Champions
13114,1,234.38,730,1,1,1,111,Lost
13115,10,5494.7,11,5,5,5,555,Champions
13116,1,501.14,137,3,1,2,312,At Risk
13117,18,2255.66,21,4,5,4,454,Champions
13118,9,2415.41,19,4,5,4,454,Champions
13119,1,134.9,668,1,1,1,111,Lost
13120,1,30.599999999999998,238,2,1,1,211,Lost
13121,1,283.73,268,2,1,1,211,Lost
13122,2,922.39,93,3,2,3,323,At Risk
13123,2,506.75,472,1,2,2,122,Lost
13124,4,4641.66,89,3,3,5,335,Loyal Customers
13125,1,148.62,523,1,1,1,111,Lost
13126,13,3774.81,4,5,5,5,555,Champions
13127,1,259.17,77,3,1,1,311,At Risk
13128,1,263.5,630,1,1,1,111,Lost
13129,2,233.25,451,1,2,1,121,Lost
13130,1,64.0,93,3,1,1,311,At Risk
13131,7,3313.77,22,4,4,5,445,Champions
13132,1,77.3,261,2,1,1,211,Lost
13133,3,200.45000000000002,273,2,3,1,231,Lost
13134,6,2475.23,85,3,4,4,344,Champions
13135,2,3371.45,196,2,2,5,225,Lost
13136,13,6274.56,55,4,5,5,455,Champions
13137,16,7586.94,10,5,5,5,555,Champions
13138,7,1274.01,21,4,4,4,444,Champions
13139,8,8202.98,15,5,4,5,545,Champions
13140,5,1054.92,107,3,4,3,343,Loyal Customers
13141,17,7656.08,84,3,5,5,355,Champions
13142,1,307.09,18,5,1,2,512,Potential Loyalists
13143,1,405.1,584,1,1,2,112,Lost
13144,2,135.35,332,2,2,1,221,Lost
13145,7,1128.52,39,4,4,3,443,Loyal Customers
13146,1,228.91,25,4,1,1,411,Potential Loyalists
13147,4,712.8000000000001,9,5,3,3,533,Loyal Customers
13148,26,8497.82,28,4,5,5,455,Champions
13149,4,1676.06,13,5,3,4,534,Loyal Customers
13150,3,449.96999999999997,483,1,3,2,132,Lost
13151,3,2465.21,295,2,3,4,234,Loyal Customers
13152,7,2146.38,416,1,4,4,144,Champions
13153,1,486.22,5,5,1,2,512,Potential Loyalists
13154,3,1624.84,398,2,3,4,234,Loyal Customers
13155,6,1370.48,32,4,4,4,444,Champions
13156,3,1586.54,384,2,3,4,234,Loyal Customers
13157,9,5687.36,48,4,5,5,455,Champions
13158,5,1508.18,94,3,4,4,344,Champions
13159,4,1429.35,8,5,3,4,534,Loyal Customers
13160,1,91.8,21,4,1,1,411,Potential Loyalists
13161,2,472.13,312,2,2,2,222,Lost
13162,16,9275.49,121,3,5,5,355,Champions
13163,1,17.65,609,1,1,1,111,Lost
13164,2,372.2,568,1,2,2,122,Lost
13165,3,1451.16,45,4,3,4,434,Loyal Customers
13166,2,875.93,282,2,2,3,223,Lost
13167,5,1125.15,18,5,4,3,543,Loyal Customers
13168,5,1840.73,35,4,4,4,444,Champions
13169,3,840.08,63,3,3,3,333,Loyal Customers
13170,1,108.81,26,4,1,1,411,Potential Loyalists
13171,3,468.41,21,4,3,2,432,Potential Loyalists
13172,1,69.6,399,2,1,1,211,Lost
13173,11,2399.82,3,5,5,4,554,Champions
13174,12,7995.36,15,5,5,5,555,Champions
13175,2,831.45,581,1,2,3,123,Lost
13176,1,481.49,45,4,1,2,412,Potential Loyalists
13177,2,512.2,64,3,2,2,322,At Risk
13178,21,14059.19,25,4,5,5,455,Champions
13179,1,572.3100000000001,618,1,1,2,112,Lost
13180,1,86.10000000000001,606,1,1,1,111,Lost
13181,1,359.69,380,2,1,2,212,Lost
13182,1,121.18,44,4,1,1,411,Potential Loyalists
13183,15,7036.18,7,5,5,5,555,Champions
13184,10,1668.95,14,5,5,4,554,Champions
13185,1,71.4,267,2,1,1,211,Lost
13186,3,1575.89,39,4,3,4,434,Loyal Customers
13187,4,341.36,336,2,3,2,232,Lost
13188,1,114.60000000000001,10,5,1,1,511,Potential Loyalists
13189,2,260.68,18,5,2,1,521,Potential Loyalists
13190,3,570.66,543,1,3,2,132,Lost
13191,1,164.69,657,1,1,1,111,Lost
13192,6,2558.58,94,3,4,4,344,Champions
13193,1,112.08,60,3,1,1,311,At Risk
13194,2,472.78,135,3,2,2,322,At Risk
13195,1,136.73,413,1,1,1,111,Lost
13196,7,3068.84,10,5,4,5,545,Champions
13197,1,373.01000000000005,609,1,1,2,112,Lost
13198,8,4974.2300000000005,9,5,4,5,545,Champions
13199,67,15964.210000000001,3,5,5,5,555,Champions
13200,4,870.09,18,5,3,3,533,Loyal Customers
13201,4,1233.06,501,1,3,4,134,Loyal Customers
13202,7,1580.3,393,2,4,4,244,Champions
13203,10,2648.25,9,5,5,4,554,Champions
13204,1,966.6600000000001,730,1,1,3,113,Lost
13205,1,2803.2,442,1,1,4,114,Lost
13206,13,8308.19,399,2,5,5,255,Champions
13207,4,535.86,14,5,3,2,532,Potential Loyalists
13208,9,1976.3,58,4,5,4,454,Champions
13209,13,8509.51,29,4,5,5,455,Champions
13210,1,353.48,93,3,1,2,312,At Risk
13211,10,2618.77,9,5,5,4,554,Champions
13212,3,786.83,19,4,3,3,433,Loyal Customers
13213,11,3851.52,56,4,5,5,455,Champions
13214,7,3264.23,417,1,4,5,145,Champions
13215,1,81.6,401,2,1,1,211,Lost
13216,1,333.74,267,2,1,2,212,Lost
13217,4,666.48,121,3,3,3,333,Loyal Customers
13218,1,62.63999999999999,126,3,1,1,311,At Risk
13219,1,76.23,617,1,1,1,111,Lost
13220,5,1336.0900000000001,77,3,4,4,344,Champions
13221,2,847.41,239,2,2,3,223,Lost
13222,1,88.5,576,1,1,1,111,Lost
13223,6,969.1200000000001,199,2,4,3,243,Loyal Customers
13224,2,2155.95,59,3,2,4,324,At Risk
13225,16,16260.07,2,5,5,5,555,Champions
13226,2,312.46,272,2,2,2,222,Lost
13227,1,257.7,201,2,1,1,211,Lost
13228,1,358.0,80,3,1,2,312,At Risk
13229,1,160.95,225,2,1,1,211,Lost
13230,30,6120.01,3,5,5,5,555,Champions
13232,7,1328.35,12,5,4,4,544,Champions
13233,4,1176.46,73,3,3,3,333,Loyal Customers
13234,2,346.5,672,1,2,2,122,Lost
13235,1,1031.07,211,2,1,3,213,Lost
13236,2,744.85,24,4,2,3,423,Potential Loyalists
13237,1,643.0,387,2,1,3,213,Lost
13238,6,1006.63,16,5,4,3,543,Loyal Customers
13239,5,1594.69,261,2,4,4,244,Champions
13240,8,1475.79,95,3,4,4,344,Champions
13241,1,112.53,411,1,1,1,111,Lost
13242,7,699.4,111,3,4,3,343,Loyal Customers
13243,5,1220.38,202,2,4,3,243,Loyal Customers
13244,1,121.74000000000001,92,3,1,1,311,At Risk
13245,2,989.22,50,4,2,3,423,Potential Loyalists
13246,11,3351.75,17,5,5,5,555,Champions
13247,4,501.12,17,5,3,2,532,Potential Loyalists
13248,2,465.68,124,3,2,2,322,At Risk
13249,9,1608.93,91,3,5,4,354,Champions
13250,2,253.09,460,1,2,1,121,Lost
13251,1,252.68,401,2,1,1,211,Lost
13252,2,399.3,393,2,2,2,222,Lost
13253,4,2951.11,156,3,3,5,335,Loyal Customers
13254,1,51.410000000000004,375,2,1,1,211,Lost
13255,3,678.76,8,5,3,3,533,Loyal Customers
13257,1,149.75,435,1,1,1,111,Lost
13258,5,1009.43,11,5,4,3,543,Loyal Customers
13259,9,1402.54,61,3,5,4,354,Champions
13260,1,557.62,60,3,1,2,312,At Risk
13261,2,944.1,268,2,2,3,223,Lost
13262,3,573.45,262,2,3,2,232,Lost
13263,39,8676.2,0,5,5,5,555,Champions
13264,1,722.5600000000001,442,1,1,3,113,Lost
13265,5,2092.66,52,4,4,4,444,Champions
13266,19,6135.04,10,5,5,5,555,Champions
13267,36,9429.81,2,5,5,5,555,Champions
13268,11,3174.75,17,5,5,5,555,Champions
13269,28,8537.32,0,5,5,5,555,Champions
13270,1,590.0,365,2,1,2,212,Lost
13271,1,211.49,36,4,1,1,411,Potential Loyalists
13272,2,276.56,30,4,2,1,421,Potential Loyalists
13273,1,138.98,112,3,1,1,311,At Risk
13274,1,360.85,408,2,1,2,212,Lost
13275,2,238.86,383,2,2,1,221,Lost
13276,5,1891.91,63,3,4,4,344,Champions
13277,7,523.3,15,5,4,2,542,Potential Loyalists
13278,4,1435.85,40,4,3,4,434,Loyal Customers
13279,1,137.75,77,3,1,1,311,At Risk
13280,7,2293.33,121,3,4,4,344,Champions
13281,1,350.85,438,1,1,2,112,Lost
13282,4,1313.19,17,5,3,4,534,Loyal Customers
13283,4,373.36,59,3,3,2,332,At Risk
13284,1,201.19,330,2,1,1,211,Lost
13285,6,3364.59,22,4,4,5,445,Champions
13286,1,734.91,599,1,1,3,113,Lost
13287,3,781.59,602,1,3,3,133,Loyal Customers
13288,5,927.61,442,1,4,3,143,Loyal Customers
13289,1,307.95,723,1,1,2,112,Lost
13290,1,208.63,437,1,1,1,111,Lost
13291,11,3270.79,155,3,5,5,355,Champions
13292,5,994.51,38,4,4,3,443,Loyal Customers
13293,6,1192.94,391,2,4,3,243,Loyal Customers
13294,3,1689.53,189,2,3,4,234,Loyal Customers
13295,4,1101.97,359,2,3,3,233,Loyal Customers
13296,6,792.51,136,3,4,3,343,Loyal Customers
13297,7,4368.62,7,5,4,5,545,Champions
13298,1,360.0,0,5,1,2,512,Potential Loyalists
13299,3,1218.7,267,2,3,3,233,Loyal Customers
13300,3,1285.51,168,3,3,4,334,Loyal Customers
13301,4,618.09,103,3,3,3,333,Loyal Customers
13302,2,159.2,154,3,2,1,321,At Risk
13303,1,61.72,399,2,1,1,211,Lost
13304,4,1217.99,350,2,3,3,233,Loyal Customers
13305,16,3616.41,3,5,5,5,555,Champions
13306,1,53.65,429,1,1,1,111,Lost
13307,3,273.34,119,3,3,1,331,At Risk
13308,4,1670.3700000000001,22,4,3,4,434,Loyal Customers
13309,6,1706.3700000000001,6,5,4,4,544,Champions
13310,5,1541.2,27,4,4,4,444,Champions
13311,2,598.57,3,5,2,2,522,Potential Loyalists
13312,1,124.75,450,1,1,1,111,Lost
13313,12,3445.32,21,4,5,5,455,Champions
13314,3,775.94,1,5,3,3,533,Loyal Customers
13315,1,310.26,688,1,1,2,112,Lost
13316,10,12940.82,36,4,5,5,455,Champions
13317,19,6486.091,65,3,5,5,355,Champions
13318,3,640.76,0,5,3,3,533,Loyal Customers
13319,58,21323.22,4,5,5,5,555,Champions
13320,6,2211.6,77,3,4,4,344,Champions
13321,2,567.36,71,3,2,2,322,At Risk
13322,1,199.48000000000002,16,5,1,1,511,Potential Loyalists
13323,5,787.85,2,5,4,3,543,Loyal Customers
13324,18,10513.47,35,4,5,5,455,Champions
13325,1,675.3,81,3,1,3,313,At Risk
13326,1,281.76,431,1,1,1,111,Lost
13327,20,9134.48,38,4,5,5,455,Champions
13328,1,1308.48,315,2,1,4,214,Lost
13329,8,4808.77,31,4,4,5,445,Champions
13330,6,2796.1,92,3,4,4,344,Champions
13331,1,262.4,401,2,1,1,211,Lost
13332,1,350.9,13,5,1,2,512,Potential Loyalists
13333,3,1015.74,410,1,3,3,133,Loyal Customers
13334,5,6201.8,81,3,4,5,345,Champions
13336,1,795.12,76,3,1,3,313,At Risk
13337,1,1575.26,545,1,1,4,114,Lost
13338,4,2445.62,157,3,3,4,334,Loyal Customers
13339,1,860.12,200,2,1,3,213,Lost
13340,12,22100.56,44,4,5,5,455,Champions
13341,1,775.85,260,2,1,3,213,Lost
13343,1,353.43,177,3,1,2,312,At Risk
13344,3,2511.69,67,3,3,4,334,Loyal Customers
13345,1,389.5,287,2,1,2,212,Lost
13346,6,299.4,462,1,4,2,142,Lost
13347,1,341.36,69,3,1,2,312,At Risk
13348,1,233.76,63,3,1,1,311,At Risk
13349,1,247.32,10,5,1,1,511,Potential Loyalists
13350,2,979.12,15,5,2,3,523,Potential Loyalists
13351,1,373.94,65,3,1,2,312,At Risk
13352,1,397.97999999999996,59,3,1,2,312,At Risk
13354,1,743.53,70,3,1,3,313,At Risk
13355,1,674.7,121,3,1,3,313,At Risk
13356,1,768.24,79,3,1,3,313,At Risk
13357,5,3805.5099999999998,256,2,4,5,245,Champions
13358,1,439.03,268,2,1,2,212,Lost
13359,2,1043.31,63,3,2,3,323,At Risk
13360,4,1553.65,431,1,3,4,134,Loyal Customers
13361,2,1450.5,471,1,2,4,124,Lost
13362,7,5394.07,8,5,4,5,545,Champions
13363,3,1723.86,17,5,3,4,534,Loyal Customers
13364,1,134.95999999999998,70,3,1,1,311,At Risk
13365,2,2225.37,33,4,2,4,424,Potential Loyalists
13366,1,56.160000000000004,49,4,1,1,411,Potential Loyalists
13367,1,510.20000000000005,431,1,1,2,112,Lost
13368,4,1121.5,256,2,3,3,233,Loyal Customers
13369,1,308.28000000000003,365,2,1,2,212,Lost
13370,1,754.87,371,2,1,3,213,Lost
13371,2,2297.66,504,1,2,4,124,Lost
13372,1,378.64,89,3,1,2,312,At Risk
13373,6,7587.1900000000005,60,3,4,5,345,Champions
13374,2,422.8,414,1,2,2,122,Lost
13375,2,1792.23,88,3,2,4,324,At Risk
13376,3,1019.76,98,3,3,3,333,Loyal Customers
13377,2,1552.88,396,2,2,4,224,Lost
13379,3,572.56,25,4,3,2,432,Potential Loyalists
13380,1,62.4,432,1,1,1,111,Lost
13381,12,8224.37,31,4,5,5,455,Champions
13382,5,1387.58,280,2,4,4,244,Champions
13383,1,305.28000000000003,543,1,1,2,112,Lost
13384,11,6680.83,30,4,5,5,455,Champions
13385,1,534.57,329,2,1,2,212,Lost
13386,2,835.46,413,1,2,3,123,Lost
13387,1,186.94,416,1,1,1,111,Lost
13388,3,1185.65,130,3,3,3,333,Loyal Customers
13389,3,797.96,10,5,3,3,533,Loyal Customers
13390,1,544.08,74,3,1,2,312,At Risk
13391,1,59.8,203,2,1,1,211,Lost
13392,1,91.14,676,1,1,1,111,Lost
13393,4,1131.45,583,1,3,3,133,Loyal Customers
13394,19,6621.7,1,5,5,5,555,Champions
13395,3,1180.23,184,3,3,3,333,Loyal Customers
13396,2,1360.99,28,4,2,4,424,Potential Loyalists
13397,10,3191.87,72,3,5,5,355,Champions
13398,2,670.34,191,2,2,3,223,Lost
13399,3,275.4,463,1,3,1,131,Lost
13400,1,310.83,582,1,1,2,112,Lost
13402,4,1226.8500000000001,126,3,3,4,334,Loyal Customers
13403,3,229.5,17,5,3,1,531,Potential Loyalists
13404,2,252.49,0,5,2,1,521,Potential Loyalists
13405,6,1213.811,73,3,4,3,343,Loyal Customers
13406,2,568.92,426,1,2,2,122,Lost
13407,3,2244.7,578,1,3,4,134,Loyal Customers
13408,106,50174.782,1,5,5,5,555,Champions
13410,9,2201.96,23,4,5,4,454,Champions
13411,1,213.55,106,3,1,1,311,At Risk
13412,1,487.34999999999997,619,1,1,2,112,Lost
13413,6,429.44,639,1,4,2,142,Lost
13414,6,2494.14,133,3,4,4,344,Champions
13415,4,784.17,472,1,3,3,133,Loyal Customers
13416,3,940.8000000000001,43,4,3,3,433,Loyal Customers
13417,6,1669.49,4,5,4,4,544,Champions
13418,31,11559.66,11,5,5,5,555,Champions
13419,1,221.06,63,3,1,1,311,At Risk
13420,2,159.85,149,3,2,1,321,At Risk
13421,8,4058.75,39,4,4,5,445,Champions
13422,1,2626.3,63,3,1,4,314,At Risk
13423,1,217.03,428,1,1,1,111,Lost
13424,1,572.77,449,1,1,2,112,Lost
13425,5,3390.4300000000003,107,3,4,5,345,Champions
13426,22,8167.38,0,5,5,5,555,Champions
13427,6,1006.53,18,5,4,3,543,Loyal Customers
13428,3,478.54,9,5,3,2,532,Potential Loyalists
13429,4,1006.8,10,5,3,3,533,Loyal Customers
13430,2,679.45,18,5,2,3,523,Potential Loyalists
13431,8,3316.24,66,3,4,5,345,Champions
13432,2,439.1,570,1,2,2,122,Lost
13433,4,658.3199999999999,500,1,3,3,133,Loyal Customers
13434,5,1666.8600000000001,73,3,4,4,344,Champions
13435,9,4447.33,4,5,5,5,555,Champions
13436,1,196.89,1,5,1,1,511,Potential Loyalists
13437,7,3408.06,13,5,4,5,545,Champions
13438,1,46.5,546,1,1,1,111,Lost
13439,3,986.61,254,2,3,3,233,Loyal Customers
13440,7,1295.25,422,1,4,4,144,Champions
13441,2,720.9,91,3,2,3,323,At Risk
13442,3,419.87,666,1,3,2,132,Lost
13443,6,1273.16,448,1,4,4,144,Champions
13444,2,619.08,373,2,2,3,223,Lost
13445,1,241.89999999999998,625,1,1,1,111,Lost
13446,11,3881.89,429,1,5,5,155,Champions
13447,3,1129.14,22,4,3,3,433,Loyal Customers
13448,13,8745.93,16,5,5,5,555,Champions
13449,1,291.88,23,4,1,2,412,Potential Loyalists
13450,13,4120.04,26,4,5,5,455,Champions
13451,11,7090.06,25,4,5,5,455,Champions
13452,3,729.8,258,2,3,3,233,Loyal Customers
13453,3,781.6899999999999,165,3,3,3,333,Loyal Customers
13454,1,219.87,640,1,1,1,111,Lost
13455,6,2212.9900000000002,24,4,4,4,444,Champions
13456,6,1766.72,17,5,4,4,544,Champions
13457,2,148.22,688,1,2,1,121,Lost
13458,16,11959.27,6,5,5,5,555,Champions
13459,2,1160.4099999999999,624,1,2,3,123,Lost
